Title,Instructor,Rating,Reviews,Time,Duration,Venue,Location,Tags,Price
Yin Yoga: RESTORE + UNWIND,James McCracken,4.8,"6,963",7:45 pm,60,Just Like OM,NoMad,"Flexibility, Balance, Arms, Yoga",7
SKY TING Yoga,Jess Tanzer,4.9,"7,077",7:45 pm,60,SKY TING,Williamsburg,"Flexibility, Balance, Arms, Yoga",11
Level 1,Morgan Gertler,4.9,"3,915",7:45 pm,75,The Hudson Yoga Project,Hoboken,"Flexibility, Balance, Arms, Yoga",4
Pilates Mat,Caroline Strong,4.5,"8,234",7:45 pm,60,YogaWorks,Brooklyn Heights,"Flexibility, Balance, Core, Abs, Pilates",8
HIIT (HIGH INTENSITY INTERVAL TRAINING),Coach Cook,4.9,"9,281",7:45 pm,45,WRKNYC,Murray Hill,"Cardio, Strength Training",9
UNHEATED - Surya Yin Flow,Magda Usarek-Witek,4.8,"8,174",7:45 pm,60,Surya Yoga Academy,Jersey City,"Flexibility, Balance, Arms, Yoga",5
Olympic Weightlifting,Joey Swidler,4.7,"12,003",7:45 pm,90,Brooklyn Athletic Club,Williamsburg,Strength Training,9
AG AIRbarre: Open Level,Lorianne Major,4.9,"2,389",7:45 pm,60,AntiGravity Lab,Garment District,"Cardio, Relaxation, Balance",9
High Intensity Training,Nicole Zabita,4.8,"1,832",7:45 pm,45,Intrepid Gym,Hoboken,Strength Training,4
Open Level Lyra **all levels welcome**,Liz Minnick,4.9,180,7:45 pm,60,Body Soul & Pole,Hoboken,"Cardio, Flexibility, Balance, Dance",5
Brukwine Brooklyn 45 4th Ave,Mayumi Nitta,4.8,"2,026",7:45 pm,60,Brukwine,Garment District,"Cardio, Flexibility, Balance, Dance",6
Sattva Flow Level 2,Melie Purdon,4.9,493,7:45 pm,75,Sattva Yoga Jersey City,Jersey City,"Flexibility, Balance, Arms, Yoga",3
Signature I,Emily W. Wolff,4.9,"47,320",7:45 pm,60,Physique 57,Midtown,"Flexibility, Balance, Core, Abs, Barre",12
Burn,Marcel D,4.7,"2,567",7:45 pm,60,The SweatShed,Midtown East,Strength Training,10
Exhale Flow + Chill Yoga,Jesse Manocherian,4.8,"35,901",7:45 pm,75,exhale,Midtown,"Flexibility, Balance, Arms, Yoga",11
Hip Hop Vinyasa,Hannah Myett,4.7,"2,498",7:45 pm,60,Prospect Heights Yoga,Prospect Heights,"Flexibility, Balance, Arms, Yoga",8
Power Flow,Josh Meier,4.8,"6,268",7:45 pm,60,The Yoga Room,Astoria,"Flexibility, Balance, Arms, Yoga",9
Extreme Fitness,none,none,#VALUE!,7:45 pm,60,UMAXERCISE,Prospect Lefferts Gardens,Strength Training,5
Introduction to Ballet,Lorna Zawacki,4.8,"3,263",7:45 pm,90,Ballet Academy East,Upper East Side,"Cardio, Flexibility, Balance, Dance",5
Vinyasa,Ron Longe,4.6,"4,040",7:45 pm,75,Life In Motion Yoga,Upper West Side,"Flexibility, Balance, Arms, Yoga",5
Cycling,Mario Cabrera,4.5,"2,268",7:45 pm,45,BodyStrength Fitness,Upper West Side,"Cardio, Cycling",5
Hot Powerflow Fusion,Arin Leard,4.8,"1,051",7:45 pm,50,Powerflow Yoga,Bloomfield,"Flexibility, Balance, Arms, Yoga",4
High Intensity Training,Julissa Chevres,4.9,676,7:45 pm,45,Intrepid Gym Montclair,Montclair,Strength Training,4
Kickboxing,Lance Louison,4.7,84,7:45 pm,60,DanceWarrior,West Orange,"Cardio, Arms, Boxing",1
Newbie Flow,Melissa Varjan,4.7,61,7:45 pm,60,Hokis Studio,New Milford,"Flexibility, Balance, Arms, Yoga",3
Warm Flow,Ginny Colarusso,4.6,104,7:45 pm,60,AMP Yoga Studio,Springfield,Yoga,4
Yoga Flow,Tracy Rawnicki,4.8,46,7:45 pm,75,Aquarian Yoga Center,Westfield,"Flexibility, Balance, Arms, Yoga",4
Pole for Beginners,none,4.6,30,8:00 pm,60,Femme Body Fitness,Union City,,1
"Chest, Back & Abs (60 Minutes)",Sashah Handal,4.9,"10,839",8:00 pm,60,Barry's Bootcamp,Upper West Side,"Cardio, Cycling, Strength Training, Running",16
Free Self-Defense Night,Certified Coaches,4.6,357,8:00 pm,60,Supreme Team Boxing,Long Island City,Boxing,6
Vinyasa/Hatha Combo (Level 1 and 2),Nalini McKinney,4.8,59,8:00 pm,60,JZT Dance & Yoga,,"Flexibility, Balance, Arms, Yoga",2
Yin Yoga,Adee Levy,4.8,"9,365",8:00 pm,75,Daya Yoga Studio,Bushwick,"Flexibility, Balance, Arms, Yoga",6
Hot Bikram 90,Kathryn Leary,4.7,"7,420",8:00 pm,90,bode nyc,Upper West Side,"Flexibility, Balance, Arms, Yoga",9
Donation Based Vinyasa,Andrea Lynch,4.8,"4,826",8:00 pm,60,Namastuy,Bedford-Stuyvesant,"Flexibility, Balance, Arms, Yoga",5
Belly Dancehall,Maya Louisa,4.9,"1,174",8:00 pm,60,Fit4Dance,Crown Heights,"Cardio, Flexibility, Balance, Dance",4
Stretch/Recovery Pilates,Anna Levy,4.7,"1,377",8:00 pm,55,Moving Strength,Upper East Side,"Flexibility, Balance, Core, Abs, Pilates",16
Gym Time,none,4.6,"12,924",8:00 pm,120,Crunch Gym,Upper East Side,,3
Pure Barre,Meg McGuffin,4.8,"15,858",8:00 pm,50,Pure Barre,Upper West Side,"Flexibility, Balance, Core, Abs, Barre",9
Hip Hop Wednesdays Vinyasa Yoga,Laura Sack,4.8,"47,911",8:00 pm,60,Y7 Studio,Upper East Side,"Flexibility, Balance, Arms, Yoga",12
Hot Bikram 90,Joseph Encinia,4.8,"10,111",8:00 pm,90,bode nyc,Upper East Side,"Flexibility, Balance, Arms, Yoga",9
Vinyasa Flow 2,Krysten Vazquez,4.7,700,8:00 pm,60,Medicine for the Soul Yoga,Upper East Side,"Flexibility, Balance, Arms, Yoga",5
Muay Thai All levels,Mario Marin,4.9,"1,149",8:00 pm,60,Red Planet Muay Thai,Bedford-Stuyvesant,Martial Arts,4
Bars & Bells,Sean Wright,4.9,"4,864",8:00 pm,60,Concrete Jungle Grit Strength and Conditioning,Upper East Side,Strength Training,8
Salsa On 2 Intermediate shines (first hour),Mari Marcus,4.7,499,8:00 pm,60,Sol Dance Center,Astoria,"Cardio, Flexibility, Balance, Dance",4
Compete,Kendra,4.4,251,8:00 pm,60,FlexSystem @ NYSC,Astoria,"Cycling, Strength Training",0
CrossFit,none,4.8,520,8:00 pm,60,CrossFit Bridge & Tunnel,Ridgewood,Strength Training,5
Sweat & Shred,none,4.9,"2,285",8:00 pm,60,Sage Fit Astoria,Astoria,"Cardio, Arms, Core, Abs, Strength Training, Rowing, Running",5
PELOTON RESERVATION,PELOTON .,4.6,345,8:00 pm,30,Vigorous Fitness Clubs,Middle Village,"Cardio, Cycling, Strength Training",4
Ballet Barre (10 Crdts),Shannon Paula,4.5,291,8:00 pm,60,Alana Life & Fitness,Bay Ridge,"Flexibility, Balance, Core, Abs, Barre",8
POLE JAM,NO INSTRUCTOR,4.6,854,8:00 pm,60,New York Pole Dancing,South Bronx,"Cardio, Flexibility, Balance, Dance",12
Zumba Fitness,none,4.9,160,8:00 pm,60,Mambo Fitness,Corona,"Cardio, Flexibility, Balance, Dance",1
Open Level Vinyasa Flow,Carole,4.8,"3,477",8:00 pm,75,Brahman Yoga,Harlem,"Flexibility, Balance, Arms, Yoga",4
Pilates Barre,Kara Brown,4.7,"3,937",8:00 pm,60,Spencer Pilates Arts,Forest Hills,"Flexibility, Balance, Core, Abs, Pilates",3
Endurance Training,Coach Eddie,none,none,8:00 pm,60,No Label Fitness LLC,,Strength Training,4
Cardio Kickboxing,Diego Araujo,4.7,30,8:00 pm,60,Fit Body Workx,Harrison,"Cardio, Arms, Strength Training, Boxing",3
Leg Day,none,4.6,10,8:00 pm,40,Body Sculptors,,Strength Training,2
Zumba,Natalie Palomino,4.6,35,8:00 pm,60,Tapout Fitness,Ozone Park,"Cardio, Flexibility, Balance, Dance",1
Boxing Skills & Techniques,Rueben,4.9,149,8:00 pm,60,UFC GYM,East Rutherford,"Cardio, Arms, Boxing",3
Total Body with Cara,Cara,4.9,83,8:00 pm,55,Brooklyn Barrebell,Sheepshead Bay,Strength Training,5
Cardio,none,4.9,8,8:00 pm,30,Fittletica,,"Strength Training, Running",8
CKO Kickboxing,Joey,4.8,"1,221",8:00 pm,60,CKO Kickboxing,Sheepshead Bay,"Cardio, Arms, Boxing",8
Yoga for Athletes,Alison Whitehead,4.9,"1,873",8:00 pm,60,Studio In The Heights,Washington Heights,"Flexibility, Balance, Arms, Yoga",9
Hot Vinyasa Yoga,Ariadna Ignatenko,4.8,863,8:00 pm,60,Hot Spot Yoga,Sheepshead Bay,"Flexibility, Balance, Arms, Yoga",6
Zumba,LeLe,4.5,404,8:00 pm,60,24 Hour Fitness,Englewood,"Cardio, Flexibility, Balance, Dance",4
Buttz and Gutz,none,4.5,31,8:00 pm,45,DJ Got me Fit,Bulls Head,,2
Indoor Cycling,Joseph Chirchirillo,4.9,304,8:00 pm,45,Limitless Fitness Studios,New Dorp,"Cardio, Cycling",2
BUTT AND ABS DAY,Josh Krantz,4.8,942,8:00 pm,60,Better Body Bootcamp,Bayside,Strength Training,4
IM=X Pilates Xercizer Lower Body - Booty Blaster (All Level),Danielle Phillips,4.9,259,8:00 pm,55,IM=X Pilates,Englewood,"Flexibility, Balance, Core, Abs, Pilates",9
Pole Movement - Fundamentals of Freestyle,Linda Tsuei,4.8,76,8:00 pm,60,Studio Air,Montclair,"Cardio, Flexibility, Balance, Dance",4
Hard Core Abs,none,none,none,8:00 pm,60,Soma Health Club,,,1
Hot Yoga Express,Laura,4.8,110,8:00 pm,60,Flex Hot Yoga,,"Flexibility, Balance, Arms, Yoga",4
Pure Barre Classic,Katie Sullivan,4.7,709,8:00 pm,50,Pure Barre,Montclair,"Flexibility, Balance, Core, Abs, Barre",10
CKO Kickboxing,none,4.4,27,8:00 pm,60,CKO Kickboxing,,,2
Zumba,none,3.6,11,8:00 pm,60,Selfitness,,"Cardio, Flexibility, Balance, Dance",3
BUTT AND ABS DAY,Salim Arbaje,4.9,651,8:00 pm,60,Better Body Bootcamp,Great Neck,Strength Training,3
Karate (Women Only),none,none,none,8:00 pm,60,Warren Levi Martial Arts & Fitness,Cedarhurst,Martial Arts,4
Bootcamp,Ariel Ochoa,4.9,11,8:00 pm,60,K-Fit Boutique Gym,,Strength Training,4
Gentle Flow Candlelight Yoga,Kelly Ianelli,4.5,99,8:00 pm,60,Bloom Yoga,Fair Lawn,"Flexibility, Balance, Arms, Yoga",3
Gi JiuJitsu,none,none,none,8:00 pm,120,Diesel Training BJJ,Woodbridge,Martial Arts,6
Ohel OXC Challenge,Abby Schwartz,4.8,45,8:00 pm,50,Woodmere Fitness Club,Cedarhurst,,4
Fight Fit Kickboxing,Steve,4.5,20,8:00 pm,50,Blue Moon Project,Port Washington,"Cardio, Arms, Boxing",3
Self-Defense Kickboxing,none,4.9,42,8:00 pm,60,Ultimate Martial Arts and Fitness,Long Branch,"Cardio, Arms, Boxing",4
CrossFit,none,4.9,39,8:00 pm,60,CrossFit POP,New Rochelle,Strength Training,5
Boxing 60,Montalvo Yessenia,4.9,251,8:00 pm,60,TITLE Boxing Club,Wayne,"Cardio, Arms, Boxing",4
S-Flow,none,4.5,42,8:00 pm,60,Synergy,Fairfield,"Flexibility, Balance, Arms, Yoga",3
Bootcamp,Stephen Ciccone,4.7,61,8:00 pm,60,I Train With Juan,Tuckahoe,Strength Training,5
Total Circuits/ DJ Circuits:,none,none,none,8:00 pm,60,DJ Got me Fit,,,2
Pointe,none,5,6,8:00 pm,45,Hannah Kroner School Of Dance,,"Cardio, Flexibility, Balance, Dance",5
Gi Jiu Jitsu,none,none,none,8:00 pm,60,Longo-Weidman Mixed Martial Arts,Garden City,Martial Arts,3
Boxing/Kickboxing,Angel Guzman,none,none,8:00 pm,60,OMMA Karate,,,2
HIIT (Women Only),none,4.5,8,8:00 pm,60,The BodyWeight Bootcamp,Edison,"Cardio, Strength Training",5
Hatha Vinyasa Yoga,Cecilia Chevere,4.6,"1,313",8:05 pm,60,Hamilton Health & Fitness,Jersey City,"Relaxation, Flexibility, Balance, Arms, Yoga",7
Reformer PLUS - Beginner,Shauna Jenkisson,4.8,"1,967",8:05 pm,55,Project Pilates,Jersey City,"Flexibility, Balance, Core, Abs, Pilates, Rowing",7
*FREE Introductory Reformer Class- Sign Up NOW,Ross Daniel,4.8,"1,087",8:05 pm,55,Pilates Reforming NY,Inwood,"Flexibility, Balance, Core, Abs, Pilates, Rowing",0
Zumba,Ellen Giglio,4.6,"4,040",8:10 pm,60,Life In Motion Yoga,Upper West Side,"Cardio, Flexibility, Balance, Dance",5
DANCE: Street Jazz,Brigitte Madera,4.8,517,8:10 pm,60,Sweet Water Dance & Yoga,Concourse Village,"Cardio, Flexibility, Balance, Dance",4
Hip Hop Wednesdays Vinyasa Yoga,Sam Garcia,4.8,"33,294",8:15 pm,60,Y7 Studio,SoHo,"Flexibility, Balance, Arms, Yoga",10
WeFlowHard Slow Burn,Danny Wallace,4.8,"15,451",8:15 pm,60,Y7 Studio,Tribeca,"Relaxation, Flexibility, Balance, Arms, Yoga",8
Level 1 - Donation Based,Susan Hu,4.8,"2,266",8:15 pm,60,The Bhakti Center,Bowery,"Flexibility, Balance, Arms, Yoga",4
Bikram Yoga,Elena Makarova,none,none,8:15 pm,90,YogaCare,Lower Manhattan,"Flexibility, Balance, Arms, Yoga",9
All Levels,Julie Smyth,4.8,"2,774",8:15 pm,60,Stanton Street Yoga,Lower East Side,"Flexibility, Balance, Arms, Yoga",4
Hip Hop Wednesdays Vinyasa Yoga,Tara Alperin,4.9,"26,630",8:15 pm,60,Y7 Studio,Union Square,"Flexibility, Balance, Arms, Yoga",10
Jivamukti Open Level,Kristina Arias,4.8,"6,641",8:15 pm,75,Jivamukti Yoga School NYC,Greenwich Village,"Flexibility, Balance, Arms, Yoga",10
Boxing,Emmanuel Walo,4.9,"2,610",8:15 pm,60,TITLE Boxing Club,Flatiron,"Cardio, Arms, Boxing",9
SOUL SWEAT,Klodiana Alia,4.8,"40,856",8:15 pm,60,Laughing Lotus,Flatiron,"Flexibility, Balance, Arms, Yoga",5
Hip Hop Wednesdays Vinyasa Yoga,Sarah Randall,4.9,"15,598",8:15 pm,60,Y7 Studio,Meatpacking District,"Relaxation, Flexibility, Balance, Arms, Yoga",10
Hip Hop Wednesdays Vinyasa Yoga,Anna McConnell,4.8,"33,648",8:15 pm,60,Y7 Studio,Flatiron,"Relaxation, Flexibility, Balance, Arms, Yoga",10
Vinyasa Yoga,Laurie G,4.8,"6,707",8:15 pm,60,Crunch Gym,Hoboken,"Flexibility, Balance, Arms, Yoga",6
Hot Power Hour,Steve Aneiro,4.9,"7,457",8:15 pm,60,Powerflow Yoga,Hoboken,Yoga,5
TRX Circuit,Katie Schmelzer,4.8,"12,960",8:15 pm,45,SYNCSTUDIO BKLYN,Williamsburg,Strength Training,8
Hip Hop Wednesdays Vinyasa Yoga,Jane Kivnick,4.9,"30,922",8:15 pm,60,Y7 Studio,Williamsburg,"Flexibility, Balance, Arms, Yoga",9
UrbanBEAT Dance Class--- All,AYB Skye,4.8,"2,054",8:15 pm,75,At Your Beat - Brooklyn,Downtown Brooklyn,"Cardio, Flexibility, Balance, Dance",12
Surya Hot Flow,Vikram Hirani,4.8,"8,174",8:15 pm,60,Surya Yoga Academy,Jersey City,"Flexibility, Balance, Arms, Yoga",5
Surya Hot Flow - Level 1,Ida Kenna,4.8,"4,631",8:15 pm,60,Surya Yoga Academy,Hoboken,"Flexibility, Balance, Arms, Yoga",5
Hip Hop Wednesdays Vinyasa Yoga,Bee Creel,4.8,"15,788",8:15 pm,60,Y7 Studio,Midtown,"Flexibility, Balance, Arms, Yoga",9
Restore + Renew,Nora Heilmann,4.9,"6,400",8:15 pm,60,Brooklyn Yoga Project,Carroll Gardens,"Flexibility, Balance, Arms, Yoga",5
Candlelight Flow & Restore,Kimberly Yoga,4.5,250,8:15 pm,75,Move With Grace: Yoga & Juice Bar,Clinton Hill,"Relaxation, Flexibility, Balance, Arms, Yoga",6
VINYASA,Stephanie Naru,4.9,"18,014",8:15 pm,60,SHAKTIBARRE,Williamsburg,"Flexibility, Balance, Arms, Yoga",8
Vinyasa Flow (Level 2),Nerea Pennini,4.9,"4,817",8:15 pm,60,usha veda yoga,Greenpoint,"Flexibility, Balance, Arms, Yoga",4
BFit (Off Peak),Justina Rosado,4.8,"24,406",8:15 pm,60,BRICK Grand Central,Midtown East,"Arms, Strength Training",9
IM=X Pilates,Renee,4.8,"1,712",8:15 pm,60,Breakin Boundaries,Greenpoint,"Flexibility, Balance, Core, Abs, Pilates",5
Yin Yoga,Tara Schneider,4.7,917,8:15 pm,75,Yva Yoga,Bedford-Stuyvesant,Yoga,5
Vinyasa Flow,JuAn Song,4.7,"4,142",8:15 pm,75,Dou Yoga,Clinton Hill,"Flexibility, Balance, Arms, Yoga",7
Boxing,Willie Parker,4.9,"22,776",8:15 pm,60,Title Boxing Club,Midtown East,"Cardio, Arms, Boxing",9
Signature II,Kerrie Schroeder,4.9,"47,320",8:15 pm,60,Physique 57,Midtown,"Flexibility, Balance, Core, Abs, Barre",12
cf Yoga,Vicky Salim,4.9,751,8:15 pm,60,Clarity Fitness,Union City,"Flexibility, Balance, Arms, Yoga",2
CKO Class,Codie,4.7,"2,873",8:15 pm,45,CKO Kickboxing,Upper East Side,"Cardio, Arms, Boxing",9
Hot Vinyasa All Levels,Erika Zappia,4.8,"14,867",8:15 pm,60,New York Yoga,Upper East Side,,8
Pilates Mat-Open Class,Eric Galgan,4.8,"6,268",8:15 pm,60,The Yoga Room,Astoria,"Flexibility, Balance, Core, Abs, Pilates",9
YES Flow for Power (heated),Mia Richards,4.9,"1,593",8:15 pm,75,YES Studio,Ridgewood,"Flexibility, Balance, Arms, Yoga",3
Bikram's Yoga,UPKAR CHANA,4.8,"1,725",8:15 pm,90,Bikram Yoga Astoria Queens,Astoria,"Flexibility, Balance, Arms, Yoga",6
60 min Bikram w/ music,Mark Farr,4.6,495,8:15 pm,60,Bikram Yoga Brooklyn,Bay Ridge,"Flexibility, Balance, Arms, Yoga",5
Skills With Will,Will Echevarria,4.9,10,8:15 pm,30,Goal Mine Health Club,Dongan Hills,,3
Hot Pilates,Jessica Pereyra,4.7,"1,929",8:15 pm,60,Zen and Yoga,Forest Hills,"Flexibility, Balance, Core, Abs, Pilates",3
Strength,Robbie Colon,5,9,8:15 pm,60,NJ HIIT Fitness and Wellness,Northvale,Strength Training,3
Kickboxing,none,4.8,44,8:15 pm,60,CKO Kickboxing,Woodbridge,"Cardio, Arms, Boxing",4
Workout of the Day,none,none,none,8:15 pm,60,CrossFit Bison,Midland Park,Strength Training,4
Candlelight Restorative Yoga Flow,none,4.3,27,8:20 pm,75,YogaSpot,Midwood,"Flexibility, Balance, Arms, Yoga",5
Pilates Reformer: Abs Arms Ass,Adriana Ballester,4.9,"26,154",8:30 pm,50,New York Pilates,SoHo,"Flexibility, Balance, Core, Abs, Pilates",22
WundaBar Workout,Lauren Schwarzman,4.8,"19,778",8:30 pm,45,WundaBar Pilates,SoHo,"Flexibility, Balance, Core, Abs, Pilates, Strength Training",9
Pilates Reformer: Stretch,Alec Hynes,4.9,"37,792",8:30 pm,50,New York Pilates,Bowery,"Flexibility, Balance, Core, Abs, Pilates",12
DASH 28,Lucy Sexton,4.9,"64,289",8:30 pm,45,Mile High Run Club,NoHo,"Cardio, Strength Training, Running",10
Cyc45,Jasmine Di Angelo,4.8,"42,137",8:30 pm,45,Cyc Fitness,NoHo,"Cardio, Cycling",9
Hip Hop Wednesdays Vinyasa Yoga,Molly Rice,4.8,"5,088",8:30 pm,60,Y7 Studio,East Village,"Relaxation, Flexibility, Balance, Arms, Yoga",9
ZEDD X CALVIN HARRIS X DAVID GUETTA,Wayne Phillips,4.7,"19,664",8:30 pm,45,RYDE Cycle,Greenwich Village,,8
Pure Barre Classic,Jennifer Tang,4.8,"21,027",8:30 pm,50,Pure Barre,Greenwich Village,"Flexibility, Balance, Core, Abs, Barre",9
Turning Tricks,Manuel A,4.7,"14,777",8:30 pm,60,Crunch Gym,Chelsea,"Cardio, Flexibility, Balance, Dance",3
Hour L2,Alexandra Paddock,4.8,"17,207",8:30 pm,60,Yogamaya New York,Chelsea,"Flexibility, Balance, Arms, Yoga",7
Y2K Ride,Christine D'Ercole,4.8,"73,275",8:30 pm,45,Peloton Cycling Studio,Chelsea,"Cardio, Cycling",10
Full Body,Robert Cadiz,4.9,"6,999",8:30 pm,50,[solidcore],Chelsea,"Flexibility, Balance, Core, Abs, Pilates, Strength Training",16
HIGH 45,Melissa Wolfe,4.9,"73,291",8:30 pm,45,Mile High Run Club,NoMad,"Cardio, Running",10
Muse,none,4.7,"1,320",8:30 pm,30,HACKD Fitness,Chelsea,"Relaxation, Meditation",7
Juvent Vibe Plate,none,4.7,"1,320",8:30 pm,30,HACKD Fitness,Chelsea,Sports recovery,4
NanoVi,none,4.7,"1,320",8:30 pm,30,HACKD Fitness,Chelsea,,4
Full Row,Ben Lichter,4.7,"25,778",8:30 pm,45,Row House,Chelsea,"Cardio, Arms, Core, Abs, Rowing, Boxing",9
Yin Yoga,JP Purwin,4.8,"5,566",8:30 pm,60,YO BK Williamsburg,Williamsburg,"Relaxation, Flexibility, Balance, Arms, Yoga",5
Technical Sparring,Joe Sharp,4.9,"3,486",8:30 pm,60,Krav Maga Academy,Chelsea,"Martial Arts, Boxing",11
JM Vinyasa (Open Level),Chauncie Parchment,4.8,"1,397",8:30 pm,60,Lighthouse Yoga School,Williamsburg,"Flexibility, Balance, Arms, Yoga",6
"Midtown: ""Tearing Up My Heart"" - N'Sync Dance Class / 500 Eighth Ave, 3rd Floor",Marissa Montanez,4.7,"8,605",8:30 pm,60,Banana Skirt Productions,Garment District,"Cardio, Flexibility, Balance, Dance",6
Hot Vinyasa on the 3rd floor,none,4.8,"3,264",8:30 pm,60,Yoga to the People - 38th Street,Murray Hill,"Flexibility, Balance, Arms, Yoga",2
Candlelight Yoga - Level 1,Marissa Anteby,4.7,"7,658",8:30 pm,60,mang'Oh yoga,Murray Hill,"Flexibility, Balance, Arms, Yoga",5
Love & Pole,Star,3.7,20,8:30 pm,60,Alter Ego Pole Fitness and Wellness Studio,Hoboken,"Cardio, Flexibility, Balance, Dance",3
High Intensity Training,Phil Koller,4.8,"1,832",8:30 pm,45,Intrepid Gym,Hoboken,Strength Training,4
Vinyasa | All Levels [Sliding Scale],Anna Vomacka,4.9,"4,668",8:30 pm,75,The Shala Yoga House,Fort Greene,"Flexibility, Balance, Arms, Yoga",5
Bronze Samba (International Latin),Dylan C,4.9,142,8:30 pm,45,Jersey City Ballroom,Jersey City,,4
Foundations,none,4.6,460,8:30 pm,60,WillyB CrossFit- Grand Street,Williamsburg,Strength Training,9
Hot Yoga 60,Quazzy Herd,4.8,"6,925",8:30 pm,60,The Yoga Room,Long Island City,"Flexibility, Balance, Arms, Yoga",9
Advanced Rings,Chris Lamorte,4.9,"1,532",8:30 pm,60,TransformGST,Midtown East,Sports,8
Restorative Yoga,Shelly Zagor,4.8,"11,359",8:30 pm,45,Earth Yoga,Upper East Side,,6
Phantoms (Adult Boxing),Certified Coaches,4.6,357,8:30 pm,60,Supreme Team Boxing,Long Island City,Boxing,6
Lunar Vinyasa,Linnea Vedder,4.8,"9,365",8:30 pm,75,Daya Yoga Studio,Bushwick,"Flexibility, Balance, Arms, Yoga",4
WeFlowHard Slow Burn,Pamela Martin,4.8,"47,910",8:30 pm,60,Y7 Studio,Upper East Side,"Flexibility, Balance, Arms, Yoga",9
EVF 360,Jenna Tomsko,4.8,"3,783",8:30 pm,60,EVF Performance,Upper East Side,Strength Training,11
Hot Vinyasa,Wesley C. Collier,4.8,"6,268",8:30 pm,75,The Yoga Room,Astoria,"Flexibility, Balance, Arms, Yoga",9
NCFIT 60,none,5,21,8:30 pm,60,CrossFit BQE,Brooklyn Heights,Strength Training,5
Zumba,Sherrod,4.4,461,8:30 pm,60,24 Hour Fitness,Flatbush - Ditmas Park,"Cardio, Flexibility, Balance, Dance",6
ACL:Beginner,ACL Instructors .,4.7,140,8:30 pm,60,Sword Class NYC,East Harlem,Martial Arts,8
Candlelight Yoga (Open Level),"Krishna Dholakia,",4.8,"4,117",8:30 pm,75,Harlem Yoga Studio,Harlem,"Flexibility, Balance, Arms, Yoga",4
PELOTON RESERVATION,PELOTON .,4.6,345,8:30 pm,30,Vigorous Fitness Clubs,Middle Village,"Cardio, Cycling, Strength Training",4
Kickboxing,Jonas Filho,none,none,8:30 pm,60,Traditional Karate of Newark,Newark,"Cardio, Arms, Boxing",2
Kickboxing Conditioning,Xavier,4.9,149,8:30 pm,60,UFC GYM,East Rutherford,"Cardio, Arms, Boxing",3
Cardio Kickboxing,none,none,none,8:30 pm,60,Rooftop Fitness Corp,Sheepshead Bay,"Cardio, Martial Arts, Boxing",5
Women Boxing!,Niki A,4.8,"1,007",8:30 pm,50,CLIQUE Fitness,Hillcrest,"Cardio, Arms, Boxing",3
Men Clique-n-Cycle,Dov S,4.8,"1,007",8:30 pm,50,CLIQUE Fitness,Hillcrest,,3
Boxing/Boot Camp,Brian,4.8,212,8:30 pm,60,Raw Fitness,Lodi,"Cardio, Arms, Boxing",3
Brazilian Jiu-Jitsu,none,5,13,8:30 pm,60,Rock Solid Krav Maga,Little Falls,Martial Arts,6
Brazilian Jiu-Jitsu,none,none,none,8:30 pm,60,Up Top Martial Arts Academy,Wayne,Martial Arts,3
Flow & Restore,Christie Roe,4.8,"3,585",8:35 pm,60,Loom Yoga Center,Williamsburg,Yoga,5
Iyengar Yoga,Jenny,4.6,89,8:40 pm,60,Muse4Yoga NY,Flushing,"Relaxation, Flexibility, Balance, Arms, Yoga",4
Bikram Hot Yoga 60,none,4.6,703,8:45 pm,60,Hot on Yoga,,"Flexibility, Balance, Arms, Yoga",4
Boxing,Dillon Lara,4.9,"21,594",8:45 pm,60,Title Boxing Club,Hell's Kitchen,"Cardio, Arms, Boxing",9
Easy Flow,Emma Rojas,4.8,"1,438",8:45 pm,65,Jai Yoga Arts,Bushwick,"Flexibility, Balance, Arms, Yoga",4
Candlelight Vinyasa,Melissa Barry,4.8,"13,233",8:45 pm,60,New York Yoga,Upper East Side,"Flexibility, Balance, Arms, Yoga",8
Flow and Restore,Juan Gomez,4.8,"5,065",8:45 pm,60,Yoga Agora,Astoria,"Flexibility, Balance, Arms, Yoga",4
Aerial Yoga,Katrina Mae Angeles,4.7,87,8:45 pm,60,Bodhi Fitness Center Inc.,,"Flexibility, Balance, Arms, Yoga",4
Thai Kickboxing,none,none,none,8:45 pm,45,Karate World,Kenilworth,"Cardio, Arms, Boxing",3
P2P Chair Dancing with Heels,Alexis Smith,4.2,7,8:45 pm,60,"Pole to Pole Fitness, LLC",Woodbridge,"Cardio, Flexibility, Balance, Dance",5
"Chest, Back & Abs (60 Minutes)",Jennifer Simpson,4.9,"37,985",9:00 pm,60,Barry's Bootcamp,NoHo,"Cardio, Strength Training, Running",16
Flow,Juan Gamboa,4.8,"26,688",9:00 pm,65,Yoga Vida,Greenwich Village,"Flexibility, Balance, Arms, Yoga",5
"Chest, Back & Abs (60 Minutes)",Max Karp,4.9,"37,910",9:00 pm,60,Barry's Bootcamp,Chelsea,"Cardio, Strength Training, Running",16
Beg. House,Cricket,4.8,"2,871",9:00 pm,90,PMT Dance Studio,Union Square,"Cardio, Flexibility, Balance, Dance",5
Yoga Nidra,Melissa Boo,4.7,"2,498",9:00 pm,45,Prospect Heights Yoga,Prospect Heights,Yoga,8
Strictly Splits,none,4.6,30,9:00 pm,60,Femme Body Fitness,Union City,Strength Training,1
